file,method,climate_change_rate,generation_since,causal2empirical_mean,causal2empirical_std,causal2neglog_mean,causal2neglog_std,empirical2neglog_mean,empirical2neglog_std
steps/msprime/thyme_500_n5.tree,geometric_default,0.2,2,0.9034209057635211,0.07128545233633753,0.05477327664163602,0.05285172338502192,0.07482297593070067,0.08466542947688907
steps/msprime/thyme_500_n5.tree,geometric_high,0.2,2,0.7952821701679088,0.12155150400489574,0.16478815746719438,0.07311841321324293,0.15195956578908504,0.05749951280802947
steps/msprime/thyme_500_n5.tree,gradient_forest,0.2,2,nan,nan,0.18289202476277625,0.08495294310089682,nan,nan
steps/msprime/thyme_500_n5.tree,rda,0.2,2,0.7915452583951497,0.2376673053509955,-0.008946332553922234,0.06214195687205915,0.02421642666930538,0.1301017420578263
steps/msprime/thyme_500_n5.tree,rona,0.2,2,0.7996935983556979,0.21917382836689894,0.022431718498683643,0.08299524792091728,0.04145689496611701,0.12053161820606255
steps/msprime/thyme_500_n5.tree,geometric_default,0.2,2,0.932769800305673,0.04658504896323157,0.05031391265615439,0.06901325814384345,0.03310377431844852,0.12751359163016868
steps/msprime/thyme_500_n5.tree,geometric_high,0.2,2,0.8534839381799386,0.11947991683599772,0.17386236250496567,0.04413827891376259,0.07731013218054801,0.10123073830832141
steps/msprime/thyme_500_n5.tree,gradient_forest,0.2,2,0.20671116550099788,0.2891914955276346,0.1807208581236463,0.06550993934206262,0.01516132777872031,0.09182999089545729
steps/msprime/thyme_500_n5.tree,rda,0.2,2,0.27221528354354957,0.3736948741360769,0.12555909534143642,0.08776687221583881,0.15125109905002204,0.1870747754878761
steps/msprime/thyme_500_n5.tree,rona,0.2,2,0.5652640759985705,0.20291868910161706,0.10503420276544821,0.06531199567952226,0.1129505537377559,0.19398235485901155
steps/msprime/thyme_500_n5.tree,geometric_default,0.2,2,0.5577495145555982,0.19462105074908317,0.04468113257508854,0.049509051205973646,0.1081399373054038,0.2295281352188811
steps/msprime/thyme_500_n5.tree,geometric_high,0.2,2,0.9165314670092736,0.08178239857856177,0.22911342041941687,0.11466846547028249,0.19139085755729215,0.16819537916797947
steps/msprime/thyme_500_n5.tree,gradient_forest,0.2,2,0.38786747333342203,0.22425739299937836,0.23118419870278845,0.08476451567953391,0.12199762388777505,0.1777290825307232
steps/msprime/thyme_500_n5.tree,rda,0.2,0,0.9538042006855824,0.06847522182747826,0.08635371146340584,0.12437217020585613,0.023470056641366303,0.11339500866338252
steps/msprime/thyme_500_n5.tree,rona,0.2,0,0.934957983678608,0.040831588988015574,0.07778799213200037,0.11817206504870971,0.018736419411197466,0.12221018206014321
steps/msprime/thyme_500_n5.tree,geometric_default,0.2,0,0.9357043243267593,0.05670546101512216,0.06932562836368941,0.111280588335892,0.045153315750164236,0.12268199113888491
steps/msprime/thyme_500_n5.tree,geometric_high,0.2,0,0.8341277597729022,0.16057767657989563,0.21047449759134582,0.0637079067339182,0.25274016637037855,0.1107056325338814
steps/msprime/thyme_500_n5.tree,gradient_forest,0.2,0,0.41845005144725905,0.4074143756019793,0.3057769413416074,0.131795744446604,0.11754474735980946,0.11481515617790285
steps/msprime/thyme_500_n20.tree,rda,0.05,13,0.6109397363880447,0.19639497864675542,-0.023555396062322643,0.08058071924050203,-0.09411617885517784,0.0768901852404886
steps/msprime/thyme_500_n20.tree,rona,0.05,13,0.5692618304194713,0.18386546729532302,-0.005786819780009922,0.07407942114855742,-0.07302614430311753,0.10963010080249411
steps/msprime/thyme_500_n20.tree,geometric_default,0.05,13,0.3458964147101363,0.3150476264746898,-0.050286035623948414,0.05551458421320486,0.007273114267555709,0.10272829678752245
steps/msprime/thyme_500_n20.tree,geometric_high,0.05,13,0.67882235282992,0.2801768271696384,0.05364105301438811,0.08907426171856701,0.06598628249206821,0.08618440372040664
steps/msprime/thyme_500_n20.tree,gradient_forest,0.05,13,0.31010849907986165,0.2371385165755482,-0.01015465890626078,0.07331567599526015,-0.02264859849985832,0.03823913290423343
steps/msprime/thyme_500_n20.tree,rda,0.05,0,0.9412079667648584,0.07371717093429789,0.22865995259516234,0.07194036990303371,0.17968367109924469,0.13664382607816922
steps/msprime/thyme_500_n20.tree,rona,0.05,0,0.959187131595926,0.031076849638060244,0.1862389762294629,0.05556691502480869,0.17231997534551946,0.0968549776358299
steps/msprime/thyme_500_n20.tree,geometric_default,0.05,0,0.9718844544680794,0.021468548890793075,0.13480195052513716,0.04417431986724358,0.12211239752548542,0.048881307799146234
steps/msprime/thyme_500_n20.tree,geometric_high,0.05,0,0.9275943296492389,0.057233097962932904,0.27525321783239687,0.06484584827306045,0.28120496332997386,0.08048141996495099
steps/msprime/thyme_500_n20.tree,gradient_forest,0.05,0,0.5050920658594362,0.19527181608800342,0.23375618598298628,0.07363486407972536,0.13815838300039665,0.15624661460018954
steps/msprime/thyme_500_n20.tree,rda,0.05,5,0.3003555487017029,0.16367159712587603,0.16197415905238693,0.057046685199178764,0.1845628497617288,0.17305122737581274
steps/msprime/thyme_500_n20.tree,rona,0.05,5,0.32977802082270236,0.14302928002913107,0.14145160395514095,0.06284736409347182,0.1602989390036802,0.17017294126053564
steps/msprime/thyme_500_n20.tree,geometric_default,0.05,5,0.45714150316656993,0.2999606744548043,0.06492880972370542,0.1096770177068555,0.1417747016539335,0.16991896526740896
steps/msprime/thyme_500_n20.tree,geometric_high,0.05,5,0.9697087195975138,0.017302530443501062,0.203132998140356,0.11169255072075655,0.19907381514409156,0.1126096875435345
steps/msprime/thyme_500_n20.tree,gradient_forest,0.05,5,0.10106749394440599,0.2741990453310242,0.16106263080608352,0.0842217714630451,0.12787664949243055,0.18219833595902787
steps/msprime/thyme_500_n20.tree,rda,0.05,9,0.5927876704002463,0.3213991574944552,0.14593063519699587,0.10506525428331664,0.07987995973700486,0.15426910898822127
steps/msprime/thyme_500_n20.tree,rona,0.05,9,0.7608365557611586,0.18106956879950525,0.09732301096952894,0.06827024824801382,0.03343586107411356,0.1129993423412036
steps/msprime/thyme_500_n20.tree,geometric_default,0.05,9,0.7875574065046892,0.1425941185885845,0.0525424747863379,0.09278338409583271,-0.05722235174491427,0.0524369161074992
steps/msprime/thyme_500_n20.tree,geometric_high,0.05,9,0.8046378640143841,0.10162873352534746,0.21757307701491882,0.07418281327802467,0.11318083227700186,0.04550014336160803
steps/msprime/thyme_500_n20.tree,gradient_forest,0.05,9,0.1674639707182444,0.11906118050887962,0.14081777967797476,0.07030596304385546,0.07848548414886762,0.07906605687985983
steps/msprime/thyme_500_n20.tree,rda,0.05,12,0.3103097213990528,0.2832894579171788,0.0677296190076041,0.13677319319088782,-0.004806789497726852,0.13733866186489985
steps/msprime/thyme_500_n20.tree,rona,0.05,12,0.3601407777253104,0.24775993916208236,0.06333950586969088,0.11629376328392058,0.004367774090182089,0.13880614621233234
steps/msprime/thyme_500_n20.tree,geometric_default,0.05,12,0.5294618506167361,0.24012948923749475,0.046868099862944206,0.12273042885995857,0.1943213896959598,0.12322663984023144
